L 368.8467, -1341.6569, 49.1893, 368.8467, -1341.6569, 49.1893, 0, 0, 0
P 409.0000, -3295.0000, -62.0000, 240, 0, 0, 3, to_Shadeweaver`s_Tangle
P 3.0000, -18.0000, -9.1969, 240, 0, 0, 3, to_Umbral_Plains
P 194.7070, -555.2565, -0.4410, 240, 240, 240, 2, Ramp
P 220.9223, -2505.7778, 11.6719, 240, 240, 240, 2, giant_bird_nest
P 61.0000, -692.0000, 0.0000, 0, 127, 127, 2, Nikao_Twiga_(Quests)
P 600.0000, -1531.0000, 36.0000, 0, 127, 127, 2, Nikao_Nord_(Quests)
P 255.0000, -1312.0000, 58.0000, 0, 127, 127, 2, Za`Aknila_Tikus_(Quests)
P 84.6703, -2952.8889, -2.8342, 0, 127, 127, 2, Khala_Dun_Ulra_(Quests)
P 125.7952, -2965.6811, -5.0550, 0, 0, 0, 2, Taruun_Sihiq
P 129.2556, -2943.5107, -3.0638, 0, 0, 0, 2, Khala_Dun_Khairah
P 316.8581, -2246.1096, -1.2872, 0, 127, 127, 2, Wakkado_Polpetto_(Quests)
P 595.2978, -1714.2531, 35.7658, 0, 127, 127, 2, Gimmar_Remi_(Quests,Roam)
P 505.9960, -1884.0573, 16.4957, 0, 0, 0, 2, Kokoto
P 375.0070, -2075.2236, -2.1466, 0, 0, 0, 2, Wakkadon_Muru
P 364.8845, -2069.2988, -1.7274, 0, 0, 0, 2, Ameena
P 372.5678, -1325.7973, 48.1877, 0, 0, 0, 2, Marshee_Keju
P 695.6763, -1350.9594, 36.3420, 0, 0, 0, 2, Topo
P 781.2720, -1376.0965, 37.2495, 0, 0, 0, 2, Kiffin
P 804.4995, -1337.5285, 35.6221, 0, 0, 0, 2, Malik
P 820.0798, -1295.8687, 37.2487, 0, 0, 0, 2, Glimmar_Mimmo
P 715.7522, -1219.9527, 36.5653, 0, 0, 0, 2, Ikan
P 789.0577, -1225.9809, 37.3085, 0, 0, 0, 2, Nikao_Shyra
P 789.7862, -1229.2149, 37.1138, 0, 0, 0, 2, Peonie
P 700.6524, -1165.5069, 39.6665, 0, 0, 0, 2, Ashni
P 507.5900, -1167.9743, 42.7373, 0, 0, 0, 2, Glimmar_Vatto
P 521.9045, -1109.5755, 45.7408, 0, 0, 0, 2, Za`Aknila_Kingi
P 475.7834, -1019.9851, 39.3292, 0, 0, 0, 2, Glimmar_Kimari
P 448.2860, -947.5525, 35.0937, 0, 0, 0, 2, Wakkadon_Kowi
P 440.6038, -960.8412, 35.5893, 0, 0, 0, 2, Wakkadon_Loupe
P 624.6977, -930.5253, 34.0420, 0, 0, 0, 2, Wakkadon_Foxia
P 596.6969, -1039.6369, 36.6870, 0, 0, 0, 2, Minoa_Perla
P 485.2815, -872.4353, 36.0136, 0, 0, 0, 2, Minoa_Alectra_(Roam)
P 522.6225, -882.1759, 35.4581, 0, 0, 0, 2, Kirara
P 530.0754, -881.2304, 35.5679, 0, 0, 0, 2, Shippo
P 574.1628, -889.1452, 36.7201, 0, 0, 0, 2, Wakkadon_Orin
P 550.9648, -936.4242, 35.3332, 0, 0, 0, 2, Glimmar_Lilo
P 596.8229, -912.7018, 36.0068, 0, 0, 0, 2, Wakkadon_Himtaro
P 596.6167, -1458.4948, 35.9925, 0, 0, 0, 2, Moxo
P 699.6831, -1592.7691, 36.6180, 0, 0, 0, 2, Panya
P 661.2296, -1620.2131, 37.6751, 0, 0, 0, 2, Luti_(Roam)
P 633.5151, -1648.4041, 36.3965, 0, 0, 0, 2, Za`Aknita_Jolla
P 589.7267, -1623.1921, 36.5653, 0, 0, 0, 2, Blim
P 564.5307, -1553.0197, 38.3746, 0, 0, 0, 2, Pikatu
P 599.2420, -1466.4439, 35.2761, 0, 0, 0, 2, Frami_(Roam)
P 604.1806, -1536.5346, 37.1485, 0, 0, 0, 2, Nikao_Storia
P 639.1844, -1820.6922, 32.9181, 0, 0, 0, 2, Carino
P 630.4989, -1824.3061, 32.5706, 0, 0, 0, 2, Pollito
P 655.0823, -1800.5799, 35.1435, 0, 0, 0, 2, Denni
P 506.2004, -1304.1535, 36.5653, 0, 0, 0, 2, Nikao_Lingwa
P 579.9359, -1231.8084, 39.2914, 0, 0, 0, 2, Glimmar_Sunni
P 805.7076, -1345.1496, 60.0643, 0, 0, 0, 2, Drifter_Minki
P 807.4552, -1335.0212, 60.2905, 0, 0, 0, 2, Drifter_Rinki
P 772.3567, -1210.8991, 59.2241, 0, 0, 0, 2, Za`Aknila_Kweena
P 710.8832, -1185.3742, 63.2914, 0, 0, 0, 2, Solio
P 638.2295, -1157.1856, 35.2382, 0, 0, 0, 2, Marshee_Raisin
P 630.1593, -1153.9078, 35.4457, 0, 0, 0, 2, Wakkadon_Tyla
P 628.8699, -1162.0335, 35.9129, 0, 0, 0, 2, Wakkadon_Shou
P 457.8953, -1143.1683, 39.9771, 0, 0, 0, 2, Glimmar_Chiki
P 461.7857, -1151.4615, 39.4856, 0, 0, 0, 2, Glimmar_Awori
P 729.5069, -1566.9267, 36.4016, 0, 0, 0, 2, Birria_(Roam)
P 616.0942, -1846.0562, 48.9025, 0, 0, 0, 2, Bijou
P 634.9978, -1790.1364, 69.3338, 0, 0, 0, 2, Mosco
P 780.9738, -1376.4113, 39.3488, 0, 0, 0, 2, Nikao_Kiffin
P 672.1629, -1146.0395, 37.8062, 240, 240, 240, 2, Orange_Gem_(click_rocks)
P -52.5164, -1318.3520, -43.3610, 0, 0, 240, 1, GS:_Cinder_Chanterelle
P 522.0108, -1686.1711, -38.0758, 127, 64, 0, 2, Bedrock_Burrower_(Hunter,Roam)
P 406.8263, -1633.2127, 66.4742, 127, 64, 0, 2, Igneous_Insect_(Hunter)
