P 117.9028, 15.4998, -0.7191, 240, 0, 0, 2, to_The_Eastern_Wastes
P -932.6953, 973.4292, -128.4306, 240, 240, 0, 2, Fake_Wall
P -1280.3333, 1189.8323, -128.4305, 0, 127, 127, 2, Glorifying_Saffron_Ash_(Quests)
P -479.7991, 12.5123, -0.4287, 0, 127, 127, 2, Qabruh_(Quests)
P -651.8272, 1171.6386, -448.4304, 0, 127, 127, 2, Berglok_(Quests)
P -45.5517, -36.3589, -0.4306, 0, 0, 0, 2, Kolvthnyr
P -581.3518, 947.2414, -291.2265, 0, 0, 0, 2, Smirnoth_Icemir
P 1067.5242, 1958.8477, -998.4301, 240, 0, 0, 2, Melalafen
P 1071.4091, 2800.2741, -998.4301, 0, 0, 240, 2, Cargalia
P 1906.9256, 2776.1320, -998.4302, 240, 240, 240, 2, Sivar
P 1896.0048, 1955.3289, -998.4301, 240, 240, 0, 2, Honvar
P -401.7538, 830.8048, 53.0787, 127, 64, 0, 2, The_Captain_of_the_Guard_(Hunter)
P -1105.9143, 1619.3927, 99.5692, 127, 64, 0, 2, Ulessa_the_Insane_(Hunter)
P -182.2954, 75.9404, -0.7192, 240, 240, 0, 1, .
P -518.7841, 322.6782, -0.7192, 240, 240, 0, 1, .
P -648.8162, 493.7813, -0.7168, 240, 240, 0, 1, .
P -645.8304, 1010.2135, -0.7168, 240, 240, 0, 1, .
P -151.0630, 738.5673, -0.7168, 240, 240, 0, 1, .
P -145.8773, 415.5302, 99.2807, 240, 240, 0, 1, .
P -1287.0488, 1452.6958, 99.2807, 240, 240, 0, 1, .
P -863.7243, 1347.3886, 99.2808, 240, 240, 240, 1, .
P -887.2186, 1600.6368, 99.2807, 240, 240, 0, 1, .
P -768.9967, 1523.6607, 99.2807, 240, 240, 0, 1, .
P -473.2234, 879.1588, 36.8462, 240, 240, 0, 1, .
P -496.3345, 445.7578, -0.7191, 240, 240, 0, 1, .
P -305.9663, -36.4834, -0.7177, 240, 240, 0, 1, .
P 194.7778, 655.6604, 99.2807, 240, 240, 0, 1, .
P -760.5501, 1336.5441, 99.2807, 240, 240, 0, 1, .
P -980.6951, 1733.4508, 99.2807, 240, 240, 0, 1, .
P -1323.5688, 2074.3393, 31.2808, 240, 240, 0, 1, .
P -1059.0187, 1966.3201, -58.8126, 240, 240, 0, 1, .
P -1256.0084, 2001.8933, -96.7191, 240, 240, 0, 1, .
P -1259.2435, 1785.1263, -128.7190, 240, 240, 240, 1, .
P -1313.7082, 1275.7711, -128.7190, 240, 240, 0, 1, .
P -1531.9584, 1232.9168, -128.7191, 240, 240, 0, 1, .
P -1657.3507, 993.5643, -128.7191, 240, 240, 0, 1, .
P -1509.1405, 650.8399, -128.7190, 240, 240, 0, 1, .
P -1083.9060, 971.2545, -121.9415, 240, 240, 240, 1, .
P -923.3075, 932.9097, -128.7191, 240, 240, 240, 1, .
P -919.4774, 1456.9486, 108.1275, 240, 240, 0, 1, .
P -1439.2595, 1286.9871, 99.2808, 240, 240, 0, 1, .
P -1062.2753, 1163.7459, 108.6775, 240, 240, 240, 1, .
P -351.4980, 833.0621, -0.7170, 240, 240, 0, 1, .
P -517.8971, 322.8505, -0.7192, 240, 240, 0, 1, .
