P -1442.9115, -2876.6111, -32.9143, 255, 0, 0, 3, to_Sul_Vius:_Demi-Plane_of_Life
P -45.0000, -1535.0000, 101.1644, 255, 0, 0, 3, to_The_Plane_of_Tranquility_(click_Crystal)
P -362.8938, -1916.4539, -88.7497, 0, 0, 0, 2, Pit?
P -145.1147, -1350.5436, 60.6476, 0, 240, 0, 2, Montelio_Danhowe_(Armor_Augs)
P -151.4599, -1334.9293, 60.2502, 0, 127, 0, 2, Kamiowe_Ordup_(Group_Armor_-_Planes)
P -127.9669, -1350.0496, 60.7203, 0, 127, 0, 2, Shirlell_Isnamgam_(Weapon_Augs)
P -117.4291, -1327.5822, 60.2021, 0, 240, 0, 2, Lyppsenfon_Qeyton_(Raid_Outfitter)
P -118.7514, -1318.0596, 60.1954, 0, 127, 0, 2, Dabowe_Lesdans_(Solvents)
P -18.0574, -1281.4667, 60.1954, 0, 127, 127, 2, Tarl_Punox_(Heroic_Adventures)
P 40.7705, -1472.8792, 94.9932, 0, 127, 127, 2, Neelo_Leafwind_(Quests)
P -74.0604, -1483.3966, 93.2269, 0, 127, 127, 2, Lashun_Novashire_(Heroic_Adventures)
P -885.2310, -2171.8284, -38.8961, 0, 0, 0, 2, Sara_Eggers
P 759.3469, -721.7072, -37.2057, 0, 0, 0, 2, Clara_Overton
P -269.4706, -502.8618, -49.5602, 0, 0, 0, 2, Tindle_Valleren
P -863.7094, -780.2222, -41.0309, 0, 0, 0, 2, Mance_Randerson
P -185.9683, -2576.4846, -29.2017, 0, 0, 0, 2, Gabriel_Corvalis
P 882.0935, -2016.9504, -30.5474, 0, 0, 0, 2, Trenna_Markland
P -77.5264, -1590.4799, 93.2269, 0, 0, 0, 2, Syrina_Pureheart
P -76.1757, -1578.2996, 93.2269, 0, 0, 0, 2, Brinda_Windstrider
P -84.1284, -1490.9978, 93.2269, 0, 0, 0, 2, Artisan_Corgeld
P 41.7373, -1489.5071, 93.2269, 0, 0, 0, 2, Sinia_Wistsong
P 45.4620, -1586.5765, 93.2269, 0, 0, 0, 2, Magnus_Selleck
P 30.7005, -1593.1219, 93.2269, 0, 0, 0, 2, Higgins_Hillerman
P 754, -2947, -77, 127, 64, 0, 2, Bhaly_Adan_(Hunter)
P -1803, -2214, -24, 127, 64, 0, 2, Bilemonger_(Hunter)
P -792, -2576, -43, 127, 64, 0, 2, Bilemonger_(Hunter)
P 1000, -2414, -18, 127, 64, 0, 2, Bilemonger_(Hunter)
P 427, -1236, 12, 127, 64, 0, 2, Bilemonger_(Hunter)
P -1794, -2253, -29, 127, 64, 0, 2, Pestilent_Warmaster_(Hunter)
P 388, -1144, 27, 127, 64, 0, 2, Pestilent_Warmaster_(Hunter)
P 937, -2586, -35, 127, 64, 0, 2, Pestilent_Warmaster_(Hunter)
P -853, -2628, -75, 127, 64, 0, 2, Pestilent_Warmaster_(Hunter)
P 5, -968, -29, 127, 64, 0, 2, Prepusterous_(Hunter)
P -1742, -2266, -38, 127, 64, 0, 2, Putrid_Brute_(Hunter)
P 954, -2492, -41, 127, 64, 0, 2, Putrid_Brute_(Hunter)
P 416, -1092, 23, 127, 64, 0, 2, Putrid_Brute_(Hunter)
P -802, -2611, -57, 127, 64, 0, 2, Putrid_Brute_(Hunter)
P -773, -2601, -41, 127, 64, 0, 2, Vomitous_(Hunter)
P -1796, -2253, -19, 127, 64, 0, 2, Vomitous_(Hunter)
P 960, -2579, -17, 127, 64, 0, 2, Vomitous_(Hunter)
P 381, -1139, 28, 127, 64, 0, 2, Vomitous_(Hunter)
P -610.1697, -3442.0732, -4.7231, 127, 0, 127, 1, .
P -384.5629, -3018.0310, -13.9832, 127, 0, 127, 1, .
P -919.6530, -2690.5942, -31.7457, 127, 0, 127, 1, .
P -1394.0399, -2484.1885, -31.8471, 127, 0, 127, 1, .
P -1858.5125, -2138.3359, -25.5086, 127, 0, 127, 1, .
P -2006.4579, -1991.2528, -14.9035, 127, 0, 127, 1, .
P -2092.9041, -1887.0109, -10.2004, 127, 0, 127, 1, .
P -2097.1248, -1526.4462, -27.2108, 127, 0, 127, 1, .
P -1313.9001, -460.6082, -25.2092, 127, 0, 127, 1, .
P -667.6877, 434.3798, -28.7524, 127, 0, 127, 1, .
P -591.0994, 292.9133, -33.1214, 127, 0, 127, 1, .
P 156.7486, 208.8387, -33.2740, 127, 0, 127, 1, .
