P -270.6599, -545.0421, 4.0135, 255, 0, 0, 3, to_The_Lesser_Faydark
P 188.0000, 485.0000, 17.0000, 255, 255, 0, 1, TRAP
P 227.3511, 718.8037, 16.0020, 128, 64, 0, 2, Boss
P -194.0000, 387.0000, 17.0000, 128, 64, 0, 2, Boss
P -194.0000, 387.0000, 17.0000, 255, 255, 255, 2, Main_room
P -98.0889, -276.9113, 2.5224, 240, 240, 0, 1, TRAP
P -202.8846, 16.1857, 1.5304, 240, 240, 240, 2, Piano_Room
P -170.7078, 17.7030, 1.5201, 240, 240, 0, 1, TRAP
P 92.5630, -36.6230, 1.5251, 240, 240, 240, 2, Piano_Room
P -248.2661, 12.7068, 0.0020, 0, 0, 240, 2, C
P -129.9759, 30.8799, 0.0020, 0, 0, 240, 2, C
