L -900.0, -1042.0, 251.0, -864.0, -1049.0, 251.0, 150, 150, 150
L -909.0, -1043.0, 252.0, -900.0, -1042.0, 251.0, 150, 150, 150
L -940.0, -1119.0, 255.0, -909.0, -1043.0, 252.0, 150, 150, 150
L -945.0, -1173.0, 266.0, -940.0, -1119.0, 255.0, 150, 150, 150
L -942.0, -1219.0, 256.0, -945.0, -1173.0, 266.0, 150, 150, 150
L -939.0, -1266.0, 251.0, -942.0, -1219.0, 256.0, 150, 150, 150
L -951.0, -1361.0, 319.0, -939.0, -1266.0, 251.0, 150, 150, 150
L -952.0, -1364.0, 327.0, -951.0, -1361.0, 319.0, 150, 150, 150
L -957.0, -1380.0, 460.0, -952.0, -1364.0, 327.0, 150, 150, 150
L 373.0, -1689.0, 345.0, 297.0, -1761.0, 350.0, 0, 0, 0
L 458.0, -1597.0, 344.0, 373.0, -1689.0, 345.0, 0, 0, 0
L 518.0, -1500.0, 349.0, 458.0, -1597.0, 344.0, 0, 0, 0
L 520.0, -1490.0, 349.0, 518.0, -1500.0, 349.0, 0, 0, 0
L 525.0, -1319.0, 361.0, 529.0, -1336.0, 373.0, 0, 0, 0
L -607.0, -1771.0, 325.0, -601.0, -1715.0, 345.0, 0, 0, 0
L -608.0, -1811.0, 314.0, -607.0, -1771.0, 325.0, 0, 0, 0
L -589.0, -1845.0, 323.0, -608.0, -1811.0, 314.0, 0, 0, 0
L -515.0, -1867.0, 323.0, -589.0, -1845.0, 323.0, 0, 0, 0
L -435.0, -1830.0, 328.0, -515.0, -1867.0, 323.0, 0, 0, 0
L -400.0, -1785.0, 327.0, -435.0, -1830.0, 328.0, 0, 0, 0
L -361.0, -1731.0, 321.0, -400.0, -1785.0, 327.0, 0, 0, 0
L -345.0, -1672.0, 322.0, -361.0, -1731.0, 321.0, 0, 0, 0
L -380.0, -1636.0, 303.0, -345.0, -1672.0, 322.0, 0, 0, 0
L -389.0, -1636.0, 296.0, -380.0, -1636.0, 303.0, 0, 0, 0
L -460.0, -1653.0, 274.0, -389.0, -1636.0, 296.0, 0, 0, 0
L -578.0, -1663.0, 274.0, -460.0, -1653.0, 274.0, 0, 0, 0
L -593.0, -1671.0, 282.0, -578.0, -1663.0, 274.0, 0, 0, 0
L -601.0, -1715.0, 345.0, -593.0, -1671.0, 282.0, 0, 0, 0
L -1725.0, -1322.0, 341.0, -1760.0, -1271.0, 328.0, 0, 0, 0
L -1694.0, -1336.0, 321.0, -1725.0, -1322.0, 341.0, 0, 0, 0
L -1663.0, -1436.0, 334.0, -1694.0, -1336.0, 321.0, 0, 0, 0
L -1647.0, -1498.0, 326.0, -1663.0, -1436.0, 334.0, 0, 0, 0
L -1619.0, -1540.0, 322.0, -1647.0, -1498.0, 326.0, 0, 0, 0
L -1601.0, -1616.0, 321.0, -1619.0, -1540.0, 322.0, 0, 0, 0
L -1652.0, -1672.0, 319.0, -1601.0, -1616.0, 321.0, 0, 0, 0
L -1727.0, -1661.0, 354.0, -1652.0, -1672.0, 319.0, 0, 0, 0
L -1797.0, -1639.0, 346.0, -1727.0, -1661.0, 354.0, 0, 0, 0
L -1805.0, -1638.0, 340.0, -1797.0, -1639.0, 346.0, 0, 0, 0
L -1900.0, -1689.0, 351.0, -1805.0, -1638.0, 340.0, 0, 0, 0
L -1912.0, -1757.0, 351.0, -1900.0, -1689.0, 351.0, 0, 0, 0
L -1905.0, -1771.0, 349.0, -1912.0, -1757.0, 351.0, 0, 0, 0
L -1811.0, -1863.0, 329.0, -1905.0, -1771.0, 349.0, 0, 0, 0
L -1736.0, -1897.0, 330.0, -1811.0, -1863.0, 329.0, 0, 0, 0
L -1677.0, -1889.0, 330.0, -1736.0, -1897.0, 330.0, 0, 0, 0
L -1638.0, -1860.0, 340.0, -1677.0, -1889.0, 330.0, 0, 0, 0
L -1628.0, -1847.0, 332.0, -1638.0, -1860.0, 340.0, 0, 0, 0
L -1619.0, -1760.0, 326.0, -1628.0, -1847.0, 332.0, 0, 0, 0
L -1602.0, -1689.0, 315.0, -1619.0, -1760.0, 326.0, 0, 0, 0
L -1553.0, -1671.0, 333.0, -1602.0, -1689.0, 315.0, 0, 0, 0
L -1487.0, -1652.0, 316.0, -1553.0, -1671.0, 333.0, 0, 0, 0
L -1350.0, -1634.0, 314.0, -1487.0, -1652.0, 316.0, 0, 0, 0
L -1280.0, -1705.0, 346.0, -1350.0, -1634.0, 314.0, 0, 0, 0
L -1214.0, -1778.0, 340.0, -1280.0, -1705.0, 346.0, 0, 0, 0
L -1168.0, -1811.0, 314.0, -1214.0, -1778.0, 340.0, 0, 0, 0
L -1091.0, -1828.0, 326.0, -1168.0, -1811.0, 314.0, 0, 0, 0
L -1023.0, -1803.0, 318.0, -1091.0, -1828.0, 326.0, 0, 0, 0
L -986.0, -1756.0, 316.0, -1023.0, -1803.0, 318.0, 0, 0, 0
L -962.0, -1722.0, 314.0, -986.0, -1756.0, 316.0, 0, 0, 0
L -965.0, -1690.0, 316.0, -962.0, -1722.0, 314.0, 0, 0, 0
L -948.0, -1655.0, 317.0, -965.0, -1690.0, 316.0, 0, 0, 0
L -910.0, -1640.0, 351.0, -948.0, -1655.0, 317.0, 0, 0, 0
L -857.0, -1630.0, 363.0, -910.0, -1640.0, 351.0, 0, 0, 0
L -742.0, -1659.0, 328.0, -857.0, -1630.0, 363.0, 0, 0, 0
L -696.0, -1701.0, 341.0, -742.0, -1659.0, 328.0, 0, 0, 0
L -684.0, -1755.0, 335.0, -696.0, -1701.0, 341.0, 0, 0, 0
L -661.0, -1903.0, 337.0, -684.0, -1755.0, 335.0, 0, 0, 0
L -654.0, -1910.0, 336.0, -661.0, -1903.0, 337.0, 0, 0, 0
L -601.0, -1938.0, 314.0, -654.0, -1910.0, 336.0, 0, 0, 0
L -567.0, -1940.0, 316.0, -601.0, -1938.0, 314.0, 0, 0, 0
L -511.0, -1940.0, 338.0, -567.0, -1940.0, 316.0, 0, 0, 0
L -421.0, -1926.0, 345.0, -511.0, -1940.0, 338.0, 0, 0, 0
L -403.0, -1920.0, 337.0, -421.0, -1926.0, 345.0, 0, 0, 0
L -348.0, -1865.0, 332.0, -403.0, -1920.0, 337.0, 0, 0, 0
L -308.0, -1819.0, 361.0, -348.0, -1865.0, 332.0, 0, 0, 0
L -241.0, -1660.0, 322.0, -308.0, -1819.0, 361.0, 0, 0, 0
L -221.0, -1622.0, 316.0, -241.0, -1660.0, 322.0, 0, 0, 0
L -98.0, -1582.0, 316.0, -221.0, -1622.0, 316.0, 0, 0, 0
L -63.0, -1549.0, 321.0, -98.0, -1582.0, 316.0, 0, 0, 0
L -2.0, -1461.0, 314.0, -63.0, -1549.0, 321.0, 0, 0, 0
L 36.0, -1422.0, 314.0, -2.0, -1461.0, 314.0, 0, 0, 0
L 58.0, -1390.0, 316.0, 36.0, -1422.0, 314.0, 0, 0, 0
L 95.0, -1307.0, 314.0, 58.0, -1390.0, 316.0, 0, 0, 0
L 150.0, -1279.0, 326.0, 95.0, -1307.0, 314.0, 0, 0, 0
L 205.0, -1283.0, 352.0, 150.0, -1279.0, 326.0, 0, 0, 0
