P 282.8073, 1164.1985, -449.4678, 0, 127, 0, 2, T
P 697.1529, 632.9777, -450.2327, 0, 127, 0, 2, T
P 1318.6155, 284.2047, -449.4962, 0, 127, 0, 2, T
P 1845.5990, 309.5526, -449.4766, 0, 127, 0, 2, T
P 1560.8534, 608.6252, -449.4634, 0, 127, 0, 2, T
P 1531.7953, 1079.9506, -453.0071, 0, 127, 0, 2, T
P 1526.8333, 1552.9551, -450.2072, 0, 127, 0, 2, T
P 800.2662, 1861.5175, -450.1829, 0, 127, 0, 2, T
P 996.2955, 1396.9435, -450.1671, 0, 127, 0, 2, T
P 580.1811, 1447.9181, -450.1519, 0, 127, 0, 2, T
P 60.7128, 1347.9137, -449.4452, 0, 127, 0, 2, T
P 56.8496, 2136.8157, -447.5388, 0, 127, 0, 2, T
P -968.4263, 1652.6288, -448.6324, 0, 127, 0, 2, T
P 1210.3546, 2011.5945, -460.8211, 0, 127, 0, 2, T
P 854.3296, 1044.1222, -450.1183, 0, 127, 0, 2, T
P 1217.2799, 1159.3595, -450.1005, 0, 127, 0, 2, T
P 349.6542, 1827.3906, -449.4005, 0, 127, 0, 2, T
P 81.7186, 1866.8507, -448.6146, 0, 127, 0, 2, T
P -326.3305, 1131.7632, -449.4714, 0, 127, 0, 2, T
P -664.6291, 1350.1509, -452.2479, 0, 127, 0, 2, T
P -578.9974, 1751.4059, -452.8391, 0, 127, 0, 2, T
P -1016.6172, 2001.5691, -450.1906, 0, 127, 0, 2, T
P -1440.5978, 1975.2274, -450.1594, 0, 127, 0, 2, T
P -1232.1123, 1775.1951, -450.1476, 0, 127, 0, 2, T
P -1023.3831, -1750.8292, -445.5614, 0, 127, 0, 2, T
P -1385.8455, -1999.3517, -448.1467, 0, 127, 0, 2, T
P -941.6511, -1975.6641, -454.7104, 0, 127, 0, 2, T
P -392.9952, -1955.8445, -450.2046, 0, 127, 0, 2, T
P 738.9393, -1943.4186, -451.3490, 0, 127, 0, 2, T
P 1144.8341, -1977.3833, -459.1351, 0, 127, 0, 2, T
P 1486.7887, -1812.3364, -459.1156, 0, 127, 0, 2, T
P 1895.1383, -1605.6819, -453.3771, 0, 127, 0, 2, T
P 1354.6376, -1525.5685, -453.3303, 0, 127, 0, 2, T
P 1240.5656, -1230.9740, -450.1892, 0, 127, 0, 2, T
P 1487.0924, -871.3324, -451.3525, 0, 127, 0, 2, T
P 1443.1243, -559.8990, -453.9018, 0, 127, 0, 2, T
P 1838.4774, -638.8177, -454.5096, 0, 127, 0, 2, T
P -126.1474, 1655.1133, -450.1918, 0, 127, 0, 2, T
