P -291.7022, -2927.0955, 441.1548, 240, 240, 240, 1, T
P -207.4011, -2942.0442, 432.8864, 240, 240, 240, 1, T
P -49.3242, -3078.9126, 438.1549, 240, 240, 240, 1, T
P -44.8769, -3006.2483, 435.3060, 240, 240, 240, 1, T
P -273.2050, -3171.4695, 448.4359, 240, 240, 240, 1, T
P -217.5584, -2626.6265, 435.3527, 240, 240, 240, 1, T
P -138.4731, -2735.9668, 438.3791, 240, 240, 240, 1, T
P -271.7538, -2795.6055, 448.4233, 240, 240, 240, 1, T
P -48.0168, -2865.6448, 432.8854, 240, 240, 240, 1, T
P 98.4339, -2717.1238, 433.3933, 240, 240, 240, 1, T
P 72.7692, -2616.2410, 432.8854, 240, 240, 240, 1, T
P 276.9777, -2618.4744, 435.1479, 240, 240, 240, 1, T
P 197.8722, -2738.3877, 438.3979, 240, 240, 240, 1, T
P 107.8869, -2869.9246, 432.8854, 240, 240, 240, 1, T
P 249.2228, -2945.2688, 432.8859, 240, 240, 240, 1, T
P 332.0212, -2796.6797, 448.4177, 240, 240, 240, 1, T
P 357.0535, -2915.1597, 446.1931, 240, 240, 240, 1, T
P 108.2191, -2999.8013, 434.7737, 240, 240, 240, 1, T
P 103.0691, -3074.0813, 439.1581, 240, 240, 240, 1, T
P 330.5569, -3174.2422, 448.4325, 240, 240, 240, 1, T
P 921.8769, -2752.0105, 460.8282, 240, 240, 240, 1, T
P 190.2053, -3260.0452, 476.2798, 240, 240, 240, 1, T
P -131.5401, -3261.0203, 476.3459, 240, 240, 240, 1, T
P -864.0742, -2760.6106, 460.2852, 240, 240, 240, 1, T
P -16.3029, -2615.7295, 432.8865, 240, 240, 240, 1, T
P -48.6242, -2716.0601, 433.2488, 240, 240, 240, 1, T
