P -35, -240, 0, 0, 0, 255, 2, Icewell Keep
P 21, 1229, 0, 0, 0, 0, 2, The Great Divide
P -134, 278, 0, 0, 0, 0, 2, Milk
P 215, 219, 0, 0, 0, 0, 2, Food
P -173, 319, 0, 255, 210, 0, 2, Bank
P -95, 546, 0, 255, 255, 0, 2, Arena
P -9, 325, 0, 0, 255, 255, 2, Brd
P -221, 111, 0, 0, 255, 255, 2, Dru
P -809, 182, 0, 0, 255, 255, 2, Enc
P -230, 111, 0, 0, 255, 255, 2, Mag
P -470, 226, 0, 0, 255, 255, 2, Pal
P 297, 202, 0, 0, 255, 255, 2, Rng
P 135, -42, 0, 0, 255, 255, 2, Rog
P 127, 434, 0, 0, 255, 255, 2, Shd
P -217, 147, 0, 0, 255, 255, 2, Wiz
