P -2.0000, 2.0000, -3.0000, 255, 0, 0, 3, to_Sul_Vius:_Demi-Plane_of_Life/Decay
P -1.0000, -554.0000, 26.0000, 240, 240, 0, 2, Fake_Wall
P 212.0000, -472.0000, -7.0000, 240, 240, 0, 2, Fake_Wall
P -154.0000, 124.0000, -19.0000, 240, 240, 240, 2, Torture_Room
P 2.0000, 490.0000, -4.0000, 240, 240, 240, 2, Stage
P 4.0000, 343.0000, -17.0000, 240, 240, 240, 2, Antechamber
P 161.0000, 93.0000, -20.0000, 240, 240, 240, 2, Spa
P 178.0000, -395.0000, -7.0000, 240, 240, 240, 2, Bedchamber
P 212.0000, -459.0000, -7.0000, 240, 240, 240, 2, Torture_Cave
P 6.0000, -466.0000, 20.0000, 240, 240, 240, 2, High_Crypt
P -184.0000, -426.0000, -7.0000, 240, 240, 240, 2, Glow_Circle_Room
P -153.0000, -215.0000, 11.0000, 240, 240, 240, 2, Library
P 198.0000, -241.0000, -13.0000, 240, 240, 240, 2, Mausoleum
P -28.0000, -495.0000, 26.0000, 0, 0, 240, 1, GS:_Regilious_Texts_(#3)
P -6.2507, -535.5369, 43.2492, 240, 240, 240, 1, A_Planar_Conduit
P 62.7586, 363.4913, -18.5006, 240, 240, 240, 2, Brutal_Pool
P -56.3731, 362.4260, -17.6527, 240, 240, 240, 2, Haunting_Pool
P 258.0000, -29.0000, -13.0000, 127, 64, 0, 2, Bokon_Revel_the_Reborn_(Hunter)
P -172.0000, -232.0000, 12.0000, 127, 64, 0, 2, Citizen_Pain_(Hunter)
P -19.0000, 478.0000, -7.0000, 127, 64, 0, 2, Devourer_of_All_(Hunter)
P 134.0000, 95.0000, -18.0000, 127, 64, 0, 2, Grinder_(Hunter)
P -14.0000, -506.0000, 25.0000, 127, 64, 0, 2, High_Priestess_Kal`vius_(Hunter)
P 252.0000, -28.0000, -14.0000, 127, 64, 0, 2, Spine_Eater_(Hunter)
P -14.0000, 335.0000, -23.0000, 127, 64, 0, 2, The_Watcher_(Hunter)
P 151.9571, 78.4546, -19.3105, 240, 240, 240, 1, .
P 121.3463, 106.5087, -18.2575, 240, 240, 240, 1, .
P 0.8480, -88.5044, 1.9794, 240, 240, 240, 1, .
P -234.2168, -392.5038, -5.7197, 240, 240, 240, 1, .
P 305.1014, -72.6077, -12.3105, 240, 240, 0, 1, .
P 108.1423, -222.0316, -12.3105, 240, 240, 0, 1, .
P 137.6361, -295.6649, -12.3105, 240, 240, 0, 1, .
P 230.0390, -326.1488, -12.3105, 240, 240, 0, 1, .
P 169.9765, -418.6401, -3.3551, 240, 240, 0, 1, .
P 224.2936, -460.8566, -2.9249, 240, 240, 0, 1, .
P 198.3506, -461.1447, -3.1380, 240, 240, 0, 1, .
P 25.2818, -348.3642, 17.0719, 240, 240, 240, 1, .
P 67.1404, -464.8863, 20.6895, 240, 240, 240, 1, .
P 65.6784, -394.2565, 16.3359, 240, 240, 240, 1, .
P -61.9035, -435.9762, 14.6895, 240, 240, 240, 1, .
P -39.1414, -298.7648, 14.8869, 240, 240, 240, 1, .
P 17.5282, -26.6025, -6.3105, 240, 240, 0, 1, .
P -32.7561, -28.0157, -6.3105, 240, 240, 240, 1, .
P -0.2550, 338.2550, -16.3105, 240, 240, 240, 1, .
P 4.1126, 252.3232, -18.3105, 240, 240, 240, 1, .
P 9.1802, 148.7456, -12.3105, 240, 240, 240, 1, .
P -38.1681, -177.3151, 2.6895, 240, 240, 240, 1, .
P -156.5818, -415.9444, -8.3105, 240, 240, 240, 1, .
P -141.0295, -376.2473, -5.2409, 240, 240, 240, 1, .
P -196.4664, -376.2444, -6.3097, 240, 240, 240, 1, .
P 39.2567, -138.8548, -0.3105, 240, 240, 0, 1, .
P -15.7451, -217.7256, 8.6658, 240, 240, 240, 1, .
P 293.4504, -7.8607, -9.9281, 240, 240, 0, 1, .
P 258.7509, 17.9053, -12.3105, 240, 240, 0, 1, .
