L 239.3999, 213.6999, -72.1999, 241.7999, 201.6999, -72.6999, 0, 204, 204
L 236.7999, 215.0000, -71.7999, 239.3999, 213.6999, -72.1999, 0, 204, 204
L 236.7999, 215.0000, -71.8999, 234.8999, 212.8999, -72.2999, 0, 204, 204
L 237.7999, 201.0000, -73.0000, 234.8999, 212.8999, -72.2999, 0, 204, 204
L 237.7999, 201.0000, -73.0000, 240.2999, 200.0000, -73.0000, 0, 204, 204
L 240.2999, 200.0000, -72.8999, 241.7999, 201.6999, -72.8999, 0, 204, 204
L 235.3999, 130.3999, -90.2999, 235.0999, 143.0000, -89.8999, 0, 204, 204
L 233.5000, 144.0000, -89.8999, 235.0999, 143.0000, -89.8999, 0, 204, 204
L 233.5000, 144.0000, -89.8999, 231.0999, 142.6999, -89.8999, 0, 204, 204
L 232.8999, 129.0000, -90.5000, 235.3999, 130.3999, -90.3999, 0, 204, 204
L 231.2999, 130.3999, -90.3999, 232.8999, 129.0000, -90.3999, 0, 204, 204
L 231.0999, 142.6999, -90.0000, 231.2999, 130.3999, -90.2999, 0, 204, 204
L 223.7999, 82.5999, -97.8999, 219.0999, 82.5999, -97.8999, 0, 204, 204
L 227.6999, 91.6999, -98.8999, 223.7999, 82.5999, -97.8999, 139, 69, 19
L 227.5999, 103.1999, -96.8999, 227.6999, 91.6999, -98.8999, 139, 69, 19
L 235.3999, 121.0000, -91.7999, 227.5999, 103.1999, -96.8999, 139, 69, 19
L 236.8999, 130.3999, -90.2999, 235.3999, 121.0000, -91.7999, 139, 69, 19
L 234.6999, 148.8999, -89.5000, 236.8999, 130.3999, -90.2999, 139, 69, 19
L 234.7999, 151.0000, -89.0999, 234.6999, 148.8999, -89.5000, 139, 69, 19
L 232.3999, 156.7999, -88.0999, 234.7999, 151.0000, -89.0999, 139, 69, 19
L 240.5000, 167.5000, -83.3999, 232.3999, 156.7999, -88.0999, 139, 69, 19
L 243.6999, 176.3999, -80.5999, 240.5000, 167.5000, -83.3999, 139, 69, 19
L 243.5999, 195.1999, -73.1999, 243.6999, 176.3999, -80.5999, 139, 69, 19
L 241.7999, 217.3999, -71.2999, 243.5999, 195.1999, -73.1999, 139, 69, 19
L 238.2999, 221.3999, -70.3999, 241.7999, 217.3999, -71.2999, 139, 69, 19
L 224.6999, 230.8999, -69.0000, 238.2999, 221.3999, -70.3999, 139, 69, 19
L 222.0000, 241.5999, -67.8999, 224.6999, 230.8999, -69.0000, 139, 69, 19
L 219.8999, 241.3999, -67.1999, 222.0000, 241.5999, -67.8999, 139, 69, 19
L 219.8999, 241.3999, -66.5000, 223.3999, 229.8999, -67.0000, 0, 204, 204
L 207.0000, 183.0000, -72.0999, 205.5999, 200.2999, -72.0999, 0, 204, 204
L 157.1999, 179.0000, -72.0999, 207.0000, 183.0000, -72.0999, 0, 204, 204
L 153.5999, 223.5000, -72.0999, 157.1999, 179.0000, -72.0999, 0, 204, 204
L 203.3999, 227.5000, -72.0999, 153.5999, 223.5000, -72.0999, 0, 204, 204
L 204.7999, 210.1999, -72.0999, 203.3999, 227.5000, -72.0999, 0, 204, 204
L 224.8999, 211.7999, -70.6999, 223.3999, 229.8999, -69.7999, 0, 204, 204
L 204.7999, 210.1999, -70.5999, 224.8999, 211.7999, -70.5999, 0, 204, 204
L 225.6999, 201.8999, -70.5999, 205.5999, 200.2999, -70.5999, 0, 204, 204
