P 605.6680, -386.2606, -1.9865, 255, 0, 0, 3, to_The_Lesser_Faydark
P -358.0000, 370.0000, 14.0000, 128, 64, 0, 2, Hostage
P 119.0000, 717.0000, -6.0000, 128, 64, 0, 2, Hostage
P 129.0000, -229.0000, -3.0000, 128, 64, 0, 2, Boss
P -338.0000, 568.0000, 14.0000, 128, 64, 0, 2, Boss
P 82.0000, -83.0000, -3.0000, 255, 255, 0, 1, TRAP
P 280.8998, -319.6541, -1.4644, 240, 240, 240, 2, Piano_Room
P 141.9024, 255.9889, -1.2889, 240, 240, 240, 2, Piano_Room
P -337.6360, 587.3008, 15.5342, 240, 240, 240, 2, Large_Sarcophogus
P -61.3283, 410.9397, 15.2465, 240, 240, 240, 2, Summoning_Circle
P 245.7889, -160.4423, -1.2112, 240, 240, 240, 2, Piano_Room
P 151.7630, 501.5941, -2.8483, 240, 240, 0, 1, TRAP
P -28.3031, 514.6123, 13.5020, 0, 0, 240, 2, C
P -38.5809, 487.4639, 13.7212, 240, 240, 0, 1, TRAP
P 23.7185, 251.0144, -2.9083, 240, 240, 0, 1, TRAP
