P 1460.8925, -231.4755, -26.1696, 240, 240, 240, 1, T
P 1909.8496, -1320.1284, -21.3930, 240, 240, 240, 1, T
P -807.0206, -3485.4568, -21.8627, 240, 240, 240, 1, T
P -1287.6820, -3076.8462, -29.3975, 240, 240, 240, 1, T
P 1288.0502, -3044.3132, -26.5810, 240, 240, 240, 1, T
P 1533.5121, -1933.1643, -22.4108, 240, 240, 240, 1, T
P 466.5300, -722.6722, -21.5952, 240, 240, 240, 1, T
P 155.2894, -670.7534, -25.5501, 240, 240, 240, 1, T
P -187.7205, -553.7397, -50.1601, 240, 240, 240, 1, T
P 538.9770, 486.7859, -24.7006, 240, 240, 240, 1, T
P 887.8098, -755.9221, -31.7693, 240, 240, 240, 1, T
P 950.2858, -1350.6344, -32.7104, 240, 240, 240, 1, T
P 941.4660, -1998.9127, -36.4861, 240, 240, 240, 1, T
P 619.9176, -2198.8252, -16.2731, 240, 240, 240, 1, T
P -549.6996, 199.0496, -29.7079, 240, 240, 240, 1, T
P -986.0574, 32.6875, -25.4403, 240, 240, 240, 1, T
P -809.5741, 458.0426, -28.9974, 240, 240, 240, 1, T
P -1995.0000, -1290.0000, -32.7816, 240, 240, 240, 1, T
P -1012.4879, -910.0316, -40.0625, 240, 240, 240, 1, T
P -844.4003, -1268.0583, 19.6467, 240, 240, 240, 1, T
P -1001.2231, -1443.6488, -1.8346, 240, 240, 240, 1, T
P -917.2269, -1989.4878, -34.3473, 240, 240, 240, 1, T
P -665.6948, -2332.7769, -50.0787, 240, 240, 240, 1, T
P 346.0249, -2532.7441, -34.1879, 240, 240, 240, 1, T
P -334.9916, -2496.2917, -35.7584, 240, 240, 240, 1, T
P 40.7093, -2633.7124, -35.5473, 240, 240, 240, 1, T
P -2084.7883, -1804.7858, -7.3840, 240, 240, 240, 1, T
