P 771.0000, 1011.0000, -28.0000, 255, 0, 0, 3, to_Laurion_Inn
P 776.0000, 1101.0000, -36.3639, 255, 0, 0, 2, Succor
P 623.0000, 240.0000, -44.0000, 0, 127, 127, 2, Hathnyr_(Quests)
P 230.0000, 480.0000, -27.0000, 0, 127, 127, 2, Thormir_Helmsbane_(Quests)
P 831.0000, -887.0000, 6.0000, 0, 127, 127, 2, Sorifyn_(Quests)
P 1121.0000, -600.0000, 7.0000, 0, 127, 127, 2, Moliwyn_(Quests)
P -1122.0000, -70.0000, -36.0000, 0, 0, 0, 2, Dok
P -395.0000, 688.0000, -30.0000, 0, 0, 0, 2, Elthar
P 268.0000, 515.0000, -25.0000, 0, 0, 0, 2, Shalowain
P -939.0000, 472.0000, 1.0000, 0, 0, 0, 2, Glerbard
P -918.0000, 844.0000, -35.0000, 0, 0, 0, 2, Snart
P 845.0000, -18.0000, -19.3200, 127, 64, 0, 2, Bonestripper_(Hunter)
P -822.0000, -123.0000, -29.6800, 127, 64, 0, 2, Charka_(Hunter)
P -799.8799, -608.0000, -34.1300, 127, 64, 0, 2, Cind_the_Kind_(Hunter)
P -719.0000, 690.0000, -36.0000, 127, 64, 0, 2, Crusher_the_Rusher_(Hunter)
P -745.0000, 726.0000, -33.3700, 127, 64, 0, 2, Crusher_the_Rusher_(Hunter)
P -1018.0000, -881.0000, 13.9100, 127, 64, 0, 2, Fernstalker_(Hunter)
P -249.0000, -741.0000, 34.2600, 127, 64, 0, 2, General_Dotal_(Hunter)
P 1162.0000, -968.0000, 72.1100, 127, 64, 0, 2, Queen_Hotaria_(Hunter)
P -977.0000, 307.0000, -29.6800, 127, 64, 0, 2, Tonnar_Blevak_(Hunter)
P -464.0000, -255.0000, -33.3300, 127, 64, 0, 2, Violet_Violence_(Hunter)
P 858.0000, -876.0000, 114.0000, 255, 255, 255, 1, .
P -531.0000, 958.0000, -29.0000, 255, 255, 255, 1, .
P -734.0000, -377.0000, -34.0000, 240, 240, 0, 1, .
P -697.0000, -807.0000, -40.0000, 240, 240, 0, 1, .
P -284.0000, 845.0000, -36.0000, 255, 255, 255, 1, .
P -859.0129, 405.3651, -36.3675, 255, 255, 255, 1, .
P 1300.9795, 703.1315, 7.4109, 255, 255, 255, 1, .
P 1516.2455, 249.1502, -3.5583, 255, 255, 255, 1, .
P 908.0026, 35.0823, -35.2092, 255, 255, 255, 1, .
P 629.3069, 228.8678, -47.3515, 255, 255, 255, 1, .
P 505.6789, 356.5620, -13.5086, 255, 255, 255, 1, .
P 236.7318, -159.0250, -1.0788, 255, 255, 255, 1, .
P 290.9703, -433.3528, -36.1323, 255, 255, 255, 1, .
P 471.2069, -547.2490, -36.6533, 255, 255, 255, 1, .
P 778.8235, -537.0887, -40.6092, 255, 255, 255, 1, .
P -1004.7334, -466.1218, -39.5559, 255, 255, 255, 1, .
P -1183.0801, 12.8078, -36.6525, 255, 255, 255, 1, .
P -1030.4043, 194.6709, -36.6524, 255, 255, 255, 1, .
P -1312.6161, 283.4406, -36.6595, 255, 255, 255, 1, .
P -1342.4458, 414.9657, -36.6531, 255, 255, 255, 1, .
P -855.7524, 404.6486, -36.6562, 255, 255, 255, 1, .
P -744.9183, 502.5686, -23.7438, 255, 255, 255, 1, .
P -734.1923, 314.1403, -32.9699, 255, 255, 255, 1, .
P -807.6429, 768.5427, -36.2864, 255, 255, 255, 1, .
P 883.7220, -153.4665, -36.1408, 255, 255, 255, 1, .
P 1294.7643, -400.2964, 22.3762, 255, 255, 255, 1, .
P 1082.6216, -831.8895, 51.0031, 255, 255, 255, 1, .
P 844.8232, -840.3191, 5.3716, 255, 255, 255, 1, .
P 945.5314, -817.7339, 44.3827, 255, 255, 255, 1, .
P 981.5009, -280.9175, -30.0470, 255, 255, 255, 1, .
P 261.0959, -683.1989, -34.3216, 255, 255, 255, 1, .
P 890.6808, 482.3246, -33.3453, 255, 255, 255, 1, .
P 1363.2747, -2.5180, 17.9763, 255, 255, 255, 1, .
P 1161.6704, -598.4719, 6.1445, 255, 255, 255, 1, .
P 858.7053, -876.4160, 113.8968, 255, 255, 255, 1, .
P 483.8567, -1163.6351, 2.3267, 255, 255, 255, 1, .
P -917.6967, -782.5823, -38.7669, 255, 255, 255, 1, .
P -1064.2981, -997.9407, 20.8215, 255, 255, 255, 1, .
P -1095.6891, -551.3713, -28.2886, 255, 255, 255, 1, .
P -1296.5232, -212.8075, -15.2483, 255, 255, 255, 1, .
P -1110.2407, 190.8604, -32.8110, 255, 255, 255, 1, .
P -845.9439, 234.9119, -2.3998, 255, 255, 255, 1, .
P -574.8565, 169.3672, -32.7333, 255, 255, 255, 1, .
P -419.5552, 136.7359, -36.6605, 255, 255, 255, 1, .
P -299.3825, 338.0578, -32.7551, 255, 255, 255, 1, .
P -281.3633, 846.6580, -37.2050, 255, 255, 255, 1, .
P -591.0811, 637.7147, -35.2039, 255, 255, 255, 1, .
P -1150.8264, 627.6061, -25.8122, 255, 255, 255, 1, .
P -606.0199, 411.3107, -36.1884, 255, 255, 255, 1, .
P -554.1931, -173.8147, -36.6524, 255, 255, 255, 1, .
P -623.1696, -637.5588, -37.5894, 255, 255, 255, 1, .
P 732.8549, -1310.5029, 35.2057, 255, 255, 255, 1, .
P 1156.0238, -397.8370, -33.4172, 255, 255, 255, 1, .
P 1465.6479, 669.9664, 3.4825, 255, 255, 255, 1, .
P 1053.4398, 915.4124, -34.3489, 255, 255, 255, 1, .
P -666.4595, 647.9520, -36.6626, 255, 255, 255, 1, .
P -982.0836, -136.4713, -36.6524, 255, 255, 255, 1, .
P -774.9884, -248.6710, -36.0575, 255, 255, 255, 1, .
P -594.9698, 639.0141, -35.5509, 255, 255, 255, 1, .
P -297.8363, 337.5706, -32.6075, 255, 255, 255, 1, .
P -249.2541, 133.5384, -33.2319, 255, 255, 255, 1, .
P 1231.5999, 130.7788, -36.6682, 255, 255, 255, 1, .
P 1226.4404, -1075.6420, 53.7272, 255, 255, 255, 1, .
P 406.9628, -269.5864, -28.7166, 255, 255, 255, 1, .
P 204.6862, -202.1354, -4.5547, 255, 255, 255, 1, .
P 169.8385, 34.3431, -35.8955, 255, 255, 255, 1, .
P 442.0204, 200.1793, -35.4224, 255, 255, 255, 1, .
P 391.0452, 37.3772, -33.3583, 255, 255, 255, 1, .
P -732.5846, -371.3199, -34.4713, 255, 255, 255, 1, .
